"datetime","game_id","team","score_sit","sf","sa","bsf","bsa","msf","msa"
"2016-11-13 00:00:00+00",20212,"det",-2,2,3,3,1,1,2
"2016-11-13 00:00:00+00",20212,"det",-1,1,1,2,0,0,0
"2016-11-13 00:00:00+00",20212,"det",0,1,4,1,5,0,3
"2016-11-13 00:00:00+00",20212,"mtl",0,4,1,5,1,3,0
"2016-11-13 00:00:00+00",20212,"mtl",1,1,1,0,2,0,0
"2016-11-13 00:00:00+00",20212,"mtl",2,3,2,1,3,2,1
"2016-11-13 00:00:00+00",20212,"mtl",3,25,10,8,8,9,3
"2016-11-13 00:00:00+00",20213,"sjs",0,3,4,2,3,0,0
"2016-11-13 00:00:00+00",20213,"sjs",1,1,1,0,0,1,1
"2016-11-13 00:00:00+00",20213,"sjs",2,9,12,6,9,5,6
"2016-11-13 00:00:00+00",20213,"sjs",3,4,6,0,2,2,2
"2016-11-13 00:00:00+00",20213,"tbl",-3,6,4,2,0,2,2
"2016-11-13 00:00:00+00",20213,"tbl",-2,12,9,9,6,6,5
"2016-11-13 00:00:00+00",20213,"tbl",-1,1,1,0,0,1,1
"2016-11-13 00:00:00+00",20213,"tbl",0,4,3,3,2,0,0
"2016-11-13 00:00:00+00",20214,"nyi",0,8,11,6,8,1,4
"2016-11-13 00:00:00+00",20214,"nyi",1,2,5,3,7,3,6
"2016-11-13 00:00:00+00",20214,"nyi",2,1,10,0,3,1,2
"2016-11-13 00:00:00+00",20214,"fla",-2,10,1,3,0,2,1
"2016-11-13 00:00:00+00",20214,"fla",-1,5,2,7,3,6,3
"2016-11-13 00:00:00+00",20214,"fla",0,11,8,8,6,4,1
"2016-11-13 00:00:00+00",20215,"buf",-3,1,0,0,0,0,0
"2016-11-13 00:00:00+00",20215,"buf",-2,7,5,4,4,1,2
"2016-11-13 00:00:00+00",20215,"buf",-1,11,8,4,4,3,4
"2016-11-13 00:00:00+00",20215,"buf",0,1,4,2,0,0,0
"2016-11-13 00:00:00+00",20215,"njd",0,4,1,0,2,0,0
"2016-11-13 00:00:00+00",20215,"njd",1,8,11,4,4,4,3
"2016-11-13 00:00:00+00",20215,"njd",2,5,7,4,4,2,1
"2016-11-13 00:00:00+00",20215,"njd",3,0,1,0,0,0,0
"2016-11-13 00:00:00+00",20216,"min",-1,7,4,3,3,1,2
"2016-11-13 00:00:00+00",20216,"min",0,10,12,8,4,6,5
"2016-11-13 00:00:00+00",20216,"min",1,6,11,4,6,2,1
"2016-11-13 00:00:00+00",20216,"phi",-1,11,6,6,4,1,2
"2016-11-13 00:00:00+00",20216,"phi",0,12,10,4,8,5,6
"2016-11-13 00:00:00+00",20216,"phi",1,4,7,3,3,2,1
"2016-11-13 00:00:00+00",20217,"tor",-3,5,9,3,1,1,1
"2016-11-13 00:00:00+00",20217,"tor",-2,2,1,2,0,2,0
"2016-11-13 00:00:00+00",20217,"tor",-1,6,10,3,2,2,1
"2016-11-13 00:00:00+00",20217,"tor",0,10,8,2,1,3,3
"2016-11-13 00:00:00+00",20217,"tor",1,8,15,5,4,4,7
"2016-11-13 00:00:00+00",20217,"pit",-1,15,8,4,5,7,4
"2016-11-13 00:00:00+00",20217,"pit",0,8,10,1,2,3,3
"2016-11-13 00:00:00+00",20217,"pit",1,10,6,2,3,1,2
"2016-11-13 00:00:00+00",20217,"pit",2,1,2,0,2,0,2
"2016-11-13 00:00:00+00",20217,"pit",3,9,5,1,3,1,1
"2016-11-13 00:00:00+00",20218,"wsh",-3,7,7,6,3,5,0
"2016-11-13 00:00:00+00",20218,"wsh",-2,3,2,0,1,0,1
"2016-11-13 00:00:00+00",20218,"wsh",-1,1,7,2,1,3,1
"2016-11-13 00:00:00+00",20218,"wsh",0,5,11,3,0,5,3
"2016-11-13 00:00:00+00",20218,"wsh",1,0,2,0,0,0,1
"2016-11-13 00:00:00+00",20218,"car",-1,2,0,0,0,1,0
"2016-11-13 00:00:00+00",20218,"car",0,11,5,0,3,3,5
"2016-11-13 00:00:00+00",20218,"car",1,7,1,1,2,1,3
"2016-11-13 00:00:00+00",20218,"car",2,2,3,1,0,1,0
"2016-11-13 00:00:00+00",20218,"car",3,7,7,3,6,0,5
"2016-11-13 00:00:00+00",20219,"stl",-3,16,10,6,5,7,5
"2016-11-13 00:00:00+00",20219,"stl",-2,3,3,2,3,2,0
"2016-11-13 00:00:00+00",20219,"stl",-1,6,4,2,4,3,0
"2016-11-13 00:00:00+00",20219,"stl",0,0,4,2,0,1,0
"2016-11-13 00:00:00+00",20219,"cbj",0,4,0,0,2,0,1
"2016-11-13 00:00:00+00",20219,"cbj",1,4,6,4,2,0,3
"2016-11-13 00:00:00+00",20219,"cbj",2,3,3,3,2,0,2
"2016-11-13 00:00:00+00",20219,"cbj",3,10,16,5,6,5,7
"2016-11-13 01:00:00+00",20220,"ana",-3,6,6,5,1,1,6
"2016-11-13 01:00:00+00",20220,"ana",-2,0,3,1,0,0,0
"2016-11-13 01:00:00+00",20220,"ana",-1,2,4,1,1,2,2
"2016-11-13 01:00:00+00",20220,"ana",0,9,8,4,1,4,2
"2016-11-13 01:00:00+00",20220,"nsh",0,8,9,1,4,2,4
"2016-11-13 01:00:00+00",20220,"nsh",1,4,2,1,1,2,2
"2016-11-13 01:00:00+00",20220,"nsh",2,3,0,0,1,0,0
"2016-11-13 01:00:00+00",20220,"nsh",3,6,6,1,5,6,1
"2016-11-13 01:00:00+00",20221,"bos",0,13,12,13,5,11,7
"2016-11-13 01:00:00+00",20221,"bos",1,5,7,1,1,0,2
"2016-11-13 01:00:00+00",20221,"bos",2,10,8,2,2,4,5
"2016-11-13 01:00:00+00",20221,"ari",-2,8,10,2,2,5,4
"2016-11-13 01:00:00+00",20221,"ari",-1,7,5,1,1,2,0
"2016-11-13 01:00:00+00",20221,"ari",0,12,13,5,13,7,11
"2016-11-13 03:00:00+00",20222,"nyr",0,3,4,2,3,2,0
"2016-11-13 03:00:00+00",20222,"nyr",1,4,2,2,2,1,1
"2016-11-13 03:00:00+00",20222,"nyr",2,5,8,2,6,1,2
"2016-11-13 03:00:00+00",20222,"nyr",3,10,17,1,6,5,6
"2016-11-13 03:00:00+00",20222,"cgy",-3,17,10,6,1,6,5
"2016-11-13 03:00:00+00",20222,"cgy",-2,8,5,6,2,2,1
"2016-11-13 03:00:00+00",20222,"cgy",-1,2,4,2,2,1,1
"2016-11-13 03:00:00+00",20222,"cgy",0,4,3,3,2,0,2
"2016-11-13 19:00:00+00",20223,"lak",-1,16,14,7,8,4,4
"2016-11-13 19:00:00+00",20223,"lak",0,4,5,6,2,1,2
"2016-11-13 19:00:00+00",20223,"lak",1,2,1,6,6,0,1
"2016-11-13 19:00:00+00",20223,"wpg",-1,1,2,6,6,1,0
"2016-11-13 19:00:00+00",20223,"wpg",0,5,4,2,6,2,1
"2016-11-13 19:00:00+00",20223,"wpg",1,14,16,8,7,4,4
"2016-11-13 21:00:00+00",20224,"dal",0,6,0,1,2,1,3
"2016-11-13 21:00:00+00",20224,"dal",1,10,13,5,8,5,6
"2016-11-13 21:00:00+00",20224,"dal",2,3,6,1,1,0,3
"2016-11-13 21:00:00+00",20224,"van",-2,6,3,1,1,3,0
"2016-11-13 21:00:00+00",20224,"van",-1,13,10,8,5,6,5
"2016-11-13 21:00:00+00",20224,"van",0,0,6,2,1,3,1
"2016-11-13 22:00:00+00",20225,"min",0,14,13,7,2,3,5
"2016-11-13 22:00:00+00",20225,"min",1,16,14,5,7,4,5
"2016-11-13 22:00:00+00",20225,"ott",-1,14,16,7,5,5,4
"2016-11-13 22:00:00+00",20225,"ott",0,13,14,2,7,5,3
"2016-11-14 00:00:00+00",20226,"mtl",-1,9,17,10,4,4,1
"2016-11-14 00:00:00+00",20226,"mtl",0,4,11,5,2,2,6
"2016-11-14 00:00:00+00",20226,"mtl",1,2,4,2,2,1,1
"2016-11-14 00:00:00+00",20226,"chi",-1,4,2,2,2,1,1
"2016-11-14 00:00:00+00",20226,"chi",0,11,4,2,5,6,2
"2016-11-14 00:00:00+00",20226,"chi",1,17,9,4,10,1,4
"2016-11-14 00:00:00+00",20227,"bos",0,5,6,1,1,0,1
"2016-11-14 00:00:00+00",20227,"bos",1,34,12,10,10,7,8
"2016-11-14 00:00:00+00",20227,"bos",2,0,0,0,0,0,0
"2016-11-14 00:00:00+00",20227,"col",-2,0,0,0,0,0,0
"2016-11-14 00:00:00+00",20227,"col",-1,12,34,10,10,8,7
"2016-11-14 00:00:00+00",20227,"col",0,6,5,1,1,1,0
"2016-11-14 02:30:00+00",20228,"nyr",0,2,0,0,0,0,1
"2016-11-14 02:30:00+00",20228,"nyr",1,12,17,6,6,2,3
"2016-11-14 02:30:00+00",20228,"nyr",2,11,17,4,10,1,9
"2016-11-14 02:30:00+00",20228,"edm",-2,17,11,10,4,9,1
"2016-11-14 02:30:00+00",20228,"edm",-1,17,12,6,6,3,2
"2016-11-14 02:30:00+00",20228,"edm",0,0,2,0,0,1,0
"2016-11-15 00:00:00+00",20229,"tbl",0,6,5,6,8,0,3
"2016-11-15 00:00:00+00",20229,"tbl",1,1,0,1,0,0,0
"2016-11-15 00:00:00+00",20229,"tbl",2,3,3,2,0,2,1
"2016-11-15 00:00:00+00",20229,"tbl",3,8,15,1,4,2,6
"2016-11-15 00:00:00+00",20229,"nyi",-3,15,8,4,1,6,2
"2016-11-15 00:00:00+00",20229,"nyi",-2,3,3,0,2,1,2
"2016-11-15 00:00:00+00",20229,"nyi",-1,0,1,0,1,0,0
"2016-11-15 00:00:00+00",20229,"nyi",0,5,6,8,6,3,0
"2016-11-16 00:00:00+00",20230,"ott",-1,15,20,12,14,9,5
"2016-11-16 00:00:00+00",20230,"ott",0,8,8,2,2,3,1
"2016-11-16 00:00:00+00",20230,"phi",0,8,8,2,2,1,3
"2016-11-16 00:00:00+00",20230,"phi",1,20,15,14,12,5,9
"2016-11-16 00:00:00+00",20231,"sjs",-1,0,4,0,3,0,3
"2016-11-16 00:00:00+00",20231,"sjs",0,17,28,9,13,12,7
"2016-11-16 00:00:00+00",20231,"car",0,28,17,13,9,7,12
"2016-11-16 00:00:00+00",20231,"car",1,4,0,3,0,3,0
"2016-11-16 00:00:00+00",20232,"wsh",0,13,11,12,8,5,10
"2016-11-16 00:00:00+00",20232,"wsh",1,5,8,5,4,4,4
"2016-11-16 00:00:00+00",20232,"cbj",-1,8,5,4,5,4,4
"2016-11-16 00:00:00+00",20232,"cbj",0,11,13,8,12,10,5
"2016-11-16 00:30:00+00",20233,"nsh",-3,6,1,2,2,1,1
"2016-11-16 00:30:00+00",20233,"nsh",-2,10,6,4,2,12,3
"2016-11-16 00:30:00+00",20233,"nsh",-1,16,22,6,5,7,11
"2016-11-16 00:30:00+00",20233,"nsh",0,0,2,0,0,1,0
"2016-11-16 00:30:00+00",20233,"tor",0,2,0,0,0,0,1
"2016-11-16 00:30:00+00",20233,"tor",1,22,16,5,6,11,7
"2016-11-16 00:30:00+00",20233,"tor",2,6,10,2,4,3,12
"2016-11-16 00:30:00+00",20233,"tor",3,1,6,2,2,1,1
"2016-11-16 00:30:00+00",20234,"fla",-1,2,0,1,1,0,1
"2016-11-16 00:30:00+00",20234,"fla",0,11,20,8,11,6,3
"2016-11-16 00:30:00+00",20234,"fla",1,4,9,1,3,3,0
"2016-11-16 00:30:00+00",20234,"mtl",-1,9,4,3,1,0,3
"2016-11-16 00:30:00+00",20234,"mtl",0,20,11,11,8,3,6
"2016-11-16 00:30:00+00",20234,"mtl",1,0,2,1,1,1,0
"2016-11-16 00:30:00+00",20235,"tbl",0,8,4,1,1,4,7
"2016-11-16 00:30:00+00",20235,"tbl",1,9,7,3,5,0,3
"2016-11-16 00:30:00+00",20235,"tbl",2,2,7,0,1,3,1
"2016-11-16 00:30:00+00",20235,"det",-2,7,2,1,0,1,3
"2016-11-16 00:30:00+00",20235,"det",-1,7,9,5,3,3,0
"2016-11-16 00:30:00+00",20235,"det",0,4,8,1,1,7,4
"2016-11-16 01:00:00+00",20236,"buf",-3,1,0,0,0,0,0
"2016-11-16 01:00:00+00",20236,"buf",-2,5,2,3,2,1,3
"2016-11-16 01:00:00+00",20236,"buf",-1,1,2,0,0,0,0
"2016-11-16 01:00:00+00",20236,"buf",0,14,23,8,6,7,7
"2016-11-16 01:00:00+00",20236,"buf",1,1,1,0,1,0,0
"2016-11-16 01:00:00+00",20236,"stl",-1,1,1,1,0,0,0
"2016-11-16 01:00:00+00",20236,"stl",0,23,14,6,8,7,7
"2016-11-16 01:00:00+00",20236,"stl",1,2,1,0,0,0,0
"2016-11-16 01:00:00+00",20236,"stl",2,2,5,2,3,3,1
"2016-11-16 01:00:00+00",20236,"stl",3,0,1,0,0,0,0
"2016-11-16 01:00:00+00",20237,"cgy",0,2,4,2,0,1,2
"2016-11-16 01:00:00+00",20237,"cgy",1,13,19,9,12,4,10
"2016-11-16 01:00:00+00",20237,"min",-1,19,13,12,9,10,4
"2016-11-16 01:00:00+00",20237,"min",0,4,2,0,2,2,1
"2016-11-16 01:00:00+00",20238,"chi",-3,6,3,6,1,1,3
"2016-11-16 01:00:00+00",20238,"chi",-2,0,3,2,1,0,0
"2016-11-16 01:00:00+00",20238,"chi",-1,12,12,6,11,8,5
"2016-11-16 01:00:00+00",20238,"chi",0,4,4,1,2,2,1
"2016-11-16 01:00:00+00",20238,"wpg",0,4,4,2,1,1,2
"2016-11-16 01:00:00+00",20238,"wpg",1,12,12,11,6,5,8
"2016-11-16 01:00:00+00",20238,"wpg",2,3,0,1,2,0,0
"2016-11-16 01:00:00+00",20238,"wpg",3,3,6,1,6,3,1
"2016-11-16 01:30:00+00",20239,"njd",0,30,19,24,15,11,13
"2016-11-16 01:30:00+00",20239,"njd",1,1,1,0,0,1,1
"2016-11-16 01:30:00+00",20239,"dal",-1,1,1,0,0,1,1
"2016-11-16 01:30:00+00",20239,"dal",0,19,30,15,24,13,11
"2016-11-16 02:00:00+00",20240,"lak",-3,0,0,0,0,1,0
"2016-11-16 02:00:00+00",20240,"lak",-2,13,7,12,6,4,1
"2016-11-16 02:00:00+00",20240,"lak",-1,2,6,4,0,0,1
"2016-11-16 02:00:00+00",20240,"lak",0,5,9,1,2,1,2
"2016-11-16 02:00:00+00",20240,"col",0,9,5,2,1,2,1
"2016-11-16 02:00:00+00",20240,"col",1,6,2,0,4,1,0
"2016-11-16 02:00:00+00",20240,"col",2,7,13,6,12,1,4
"2016-11-16 02:00:00+00",20240,"col",3,0,0,0,0,0,1
"2016-11-16 03:00:00+00",20241,"nyr",0,7,11,1,5,4,2
"2016-11-16 03:00:00+00",20241,"nyr",1,3,2,4,3,1,0
"2016-11-16 03:00:00+00",20241,"nyr",2,2,2,1,1,0,3
"2016-11-16 03:00:00+00",20241,"nyr",3,6,16,0,7,3,4
"2016-11-16 03:00:00+00",20241,"van",-3,16,6,7,0,4,3
"2016-11-16 03:00:00+00",20241,"van",-2,2,2,1,1,3,0
"2016-11-16 03:00:00+00",20241,"van",-1,2,3,3,4,0,1
"2016-11-16 03:00:00+00",20241,"van",0,11,7,5,1,2,4
"2016-11-16 03:00:00+00",20242,"edm",-3,12,6,3,1,9,2
"2016-11-16 03:00:00+00",20242,"edm",-2,7,6,5,2,1,2
"2016-11-16 03:00:00+00",20242,"edm",-1,4,4,4,0,2,1
"2016-11-16 03:00:00+00",20242,"edm",0,5,1,3,3,3,1
"2016-11-16 03:00:00+00",20242,"ana",0,1,5,3,3,1,3
"2016-11-16 03:00:00+00",20242,"ana",1,4,4,0,4,1,2
"2016-11-16 03:00:00+00",20242,"ana",2,6,7,2,5,2,1
"2016-11-16 03:00:00+00",20242,"ana",3,6,12,1,3,2,9
"2016-11-17 00:30:00+00",20243,"pit",-3,10,14,5,8,5,4
"2016-11-17 00:30:00+00",20243,"pit",-2,2,0,0,1,0,1
"2016-11-17 00:30:00+00",20243,"pit",-1,6,8,1,1,3,2
"2016-11-17 00:30:00+00",20243,"pit",0,3,3,2,2,0,0
"2016-11-17 00:30:00+00",20243,"wsh",0,3,3,2,2,0,0
"2016-11-17 00:30:00+00",20243,"wsh",1,8,6,1,1,2,3
"2016-11-17 00:30:00+00",20243,"wsh",2,0,2,1,0,1,0
"2016-11-17 00:30:00+00",20243,"wsh",3,14,10,8,5,4,5
"2016-11-17 03:00:00+00",20244,"ari",0,17,15,2,23,6,11
"2016-11-17 03:00:00+00",20244,"ari",1,0,4,1,1,0,2
"2016-11-17 03:00:00+00",20244,"cgy",-1,4,0,1,1,2,0
"2016-11-17 03:00:00+00",20244,"cgy",0,15,17,23,2,11,6
"2016-11-18 00:00:00+00",20245,"tbl",0,9,11,2,1,0,1
"2016-11-18 00:00:00+00",20245,"tbl",1,11,8,3,7,5,1
"2016-11-18 00:00:00+00",20245,"tbl",2,10,4,3,0,0,2
"2016-11-18 00:00:00+00",20245,"tbl",3,0,1,0,0,0,0
"2016-11-18 00:00:00+00",20245,"buf",-3,1,0,0,0,0,0
"2016-11-18 00:00:00+00",20245,"buf",-2,4,10,0,3,2,0
"2016-11-18 00:00:00+00",20245,"buf",-1,8,11,7,3,1,5
"2016-11-18 00:00:00+00",20245,"buf",0,11,9,1,2,1,0
"2016-11-18 00:00:00+00",20246,"wpg",-3,1,0,1,0,0,0
"2016-11-18 00:00:00+00",20246,"wpg",-2,14,10,12,8,9,4
"2016-11-18 00:00:00+00",20246,"wpg",-1,10,9,5,4,3,3
"2016-11-18 00:00:00+00",20246,"wpg",0,2,1,1,5,4,1
"2016-11-18 00:00:00+00",20246,"phi",0,1,2,5,1,1,4
"2016-11-18 00:00:00+00",20246,"phi",1,9,10,4,5,3,3
"2016-11-18 00:00:00+00",20246,"phi",2,10,14,8,12,4,9
"2016-11-18 00:00:00+00",20246,"phi",3,0,1,0,1,0,0
"2016-11-18 00:30:00+00",20247,"fla",-3,4,10,9,1,5,5
"2016-11-18 00:30:00+00",20247,"fla",-2,3,5,2,1,3,2
"2016-11-18 00:30:00+00",20247,"fla",-1,4,1,0,0,0,1
"2016-11-18 00:30:00+00",20247,"fla",0,2,5,1,2,2,4
"2016-11-18 00:30:00+00",20247,"tor",0,5,2,2,1,4,2
"2016-11-18 00:30:00+00",20247,"tor",1,1,4,0,0,1,0
"2016-11-18 00:30:00+00",20247,"tor",2,5,3,1,2,2,3
"2016-11-18 00:30:00+00",20247,"tor",3,10,4,1,9,5,5
"2016-11-18 00:30:00+00",20248,"nsh",0,12,3,1,1,1,1
"2016-11-18 00:30:00+00",20248,"nsh",1,12,10,4,4,6,2
"2016-11-18 00:30:00+00",20248,"nsh",2,6,8,4,2,1,3
"2016-11-18 00:30:00+00",20248,"nsh",3,1,3,1,5,1,1
"2016-11-18 00:30:00+00",20248,"ott",-3,3,1,5,1,1,1
"2016-11-18 00:30:00+00",20248,"ott",-2,8,6,2,4,3,1
"2016-11-18 00:30:00+00",20248,"ott",-1,10,12,4,4,2,6
"2016-11-18 00:30:00+00",20248,"ott",0,3,12,1,1,1,1
"2016-11-18 01:00:00+00",20249,"sjs",-1,11,10,1,3,2,2
"2016-11-18 01:00:00+00",20249,"sjs",0,9,7,6,3,1,4
"2016-11-18 01:00:00+00",20249,"sjs",1,1,1,0,0,2,1
"2016-11-18 01:00:00+00",20249,"stl",-1,1,1,0,0,1,2
"2016-11-18 01:00:00+00",20249,"stl",0,7,9,3,6,4,1
"2016-11-18 01:00:00+00",20249,"stl",1,10,11,3,1,2,2
"2016-11-18 01:00:00+00",20250,"bos",-1,0,0,0,0,0,0
"2016-11-18 01:00:00+00",20250,"bos",0,23,24,9,14,3,14
"2016-11-18 01:00:00+00",20250,"min",0,24,23,14,9,14,3
"2016-11-18 01:00:00+00",20250,"min",1,0,0,0,0,0,0
"2016-11-18 01:30:00+00",20251,"col",-3,4,2,2,4,1,0
"2016-11-18 01:30:00+00",20251,"col",-2,13,5,8,4,4,1
"2016-11-18 01:30:00+00",20251,"col",-1,7,5,10,2,5,0
"2016-11-18 01:30:00+00",20251,"col",0,3,4,1,2,3,4
"2016-11-18 01:30:00+00",20251,"dal",0,4,3,2,1,4,3
"2016-11-18 01:30:00+00",20251,"dal",1,5,7,2,10,0,5
"2016-11-18 01:30:00+00",20251,"dal",2,5,13,4,8,1,4
"2016-11-18 01:30:00+00",20251,"dal",3,2,4,4,2,0,1
"2016-11-18 03:00:00+00",20252,"ari",0,20,26,10,10,2,10
"2016-11-18 03:00:00+00",20252,"ari",1,6,4,1,1,2,3
"2016-11-18 03:00:00+00",20252,"ari",2,4,4,1,2,1,0
"2016-11-18 03:00:00+00",20252,"van",-2,4,4,2,1,0,1
"2016-11-18 03:00:00+00",20252,"van",-1,4,6,1,1,3,2
"2016-11-18 03:00:00+00",20252,"van",0,26,20,10,10,10,2
"2016-11-18 03:00:00+00",20253,"njd",-1,0,0,0,0,0,0
"2016-11-18 03:00:00+00",20253,"njd",0,22,17,7,10,11,7
"2016-11-18 03:00:00+00",20253,"njd",1,2,2,0,0,1,2
"2016-11-18 03:00:00+00",20253,"njd",2,0,1,4,0,4,0
"2016-11-18 03:00:00+00",20253,"ana",-2,1,0,0,4,0,4
"2016-11-18 03:00:00+00",20253,"ana",-1,2,2,0,0,2,1
"2016-11-18 03:00:00+00",20253,"ana",0,17,22,10,7,7,11
"2016-11-18 03:00:00+00",20253,"ana",1,0,0,0,0,0,0
"2016-11-18 03:30:00+00",20254,"edm",-2,6,7,6,3,4,2
"2016-11-18 03:30:00+00",20254,"edm",-1,14,11,6,1,6,4
"2016-11-18 03:30:00+00",20254,"edm",0,4,3,1,0,1,0
"2016-11-18 03:30:00+00",20254,"lak",0,3,4,0,1,0,1
"2016-11-18 03:30:00+00",20254,"lak",1,11,14,1,6,4,6
"2016-11-18 03:30:00+00",20254,"lak",2,7,6,3,6,2,4
"2016-11-19 00:00:00+00",20255,"pit",-1,2,3,2,4,3,0
"2016-11-19 00:00:00+00",20255,"pit",0,22,9,13,10,12,5
"2016-11-19 00:00:00+00",20255,"pit",1,4,3,1,1,0,2
"2016-11-19 00:00:00+00",20255,"nyi",-1,3,4,1,1,2,0
"2016-11-19 00:00:00+00",20255,"nyi",0,9,22,10,13,5,12
"2016-11-19 00:00:00+00",20255,"nyi",1,3,2,4,2,0,3
"2016-11-19 00:00:00+00",20256,"det",-1,1,1,1,0,0,1
"2016-11-19 00:00:00+00",20256,"det",0,16,22,7,7,9,12
"2016-11-19 00:00:00+00",20256,"wsh",0,22,16,7,7,12,9
"2016-11-19 00:00:00+00",20256,"wsh",1,1,1,0,1,1,0
"2016-11-19 00:00:00+00",20257,"nyr",-2,5,6,1,0,1,0
"2016-11-19 00:00:00+00",20257,"nyr",-1,14,12,4,8,6,8
"2016-11-19 00:00:00+00",20257,"nyr",0,3,4,3,4,4,4
"2016-11-19 00:00:00+00",20257,"cbj",0,4,3,4,3,4,4
"2016-11-19 00:00:00+00",20257,"cbj",1,12,14,8,4,8,6
"2016-11-19 00:00:00+00",20257,"cbj",2,6,5,0,1,0,1
"2016-11-19 00:30:00+00",20258,"mtl",-2,6,2,2,3,5,0
"2016-11-19 00:30:00+00",20258,"mtl",-1,2,3,0,0,1,1
"2016-11-19 00:30:00+00",20258,"mtl",0,21,6,7,12,6,10
"2016-11-19 00:30:00+00",20258,"mtl",1,2,5,5,1,3,2
"2016-11-19 00:30:00+00",20258,"car",-1,5,2,1,5,2,3
"2016-11-19 00:30:00+00",20258,"car",0,6,21,12,7,10,6
"2016-11-19 00:30:00+00",20258,"car",1,3,2,0,0,1,1
"2016-11-19 00:30:00+00",20258,"car",2,2,6,3,2,0,5
"2016-11-19 02:00:00+00",20259,"chi",-1,3,1,5,0,0,1
"2016-11-19 02:00:00+00",20259,"chi",0,14,17,9,4,11,4
"2016-11-19 02:00:00+00",20259,"chi",1,4,7,0,5,2,3
"2016-11-19 02:00:00+00",20259,"cgy",-1,7,4,5,0,3,2
"2016-11-19 02:00:00+00",20259,"cgy",0,17,14,4,9,4,11
"2016-11-19 02:00:00+00",20259,"cgy",1,1,3,0,5,1,0
"2016-11-19 18:00:00+00",20260,"tbl",0,3,2,0,2,0,2
"2016-11-19 18:00:00+00",20260,"tbl",1,4,4,0,4,1,1
